frame,track_id,class,confidence,x1,y1,x2,y2,center_x,center_y
120,4,2,0.703449547290802,795.1392822265625,485.0189514160156,839.293212890625,532.7140502929688,817,508
120,30,2,0.6383264064788818,1229.1334228515625,493.9361572265625,1287.7174072265625,530.2252197265625,1258,512
120,36,2,0.7499824166297913,1407.4493408203125,543.947265625,1486.8541259765625,593.01708984375,1447,568
120,41,2,0.7078207731246948,807.6054077148438,402.5005798339844,855.838134765625,436.9440612792969,831,419
120,3,2,0.47637200355529785,997.02685546875,524.6281127929688,1062.228759765625,571.7943115234375,1029,548
120,49,2,0.5081427097320557,1012.0922241210938,484.705810546875,1060.527099609375,524.9255981445312,1036,504
120,5,2,0.33372604846954346,835.766845703125,588.8248291015625,907.0206298828125,636.8464965820312,871,612
120,53,2,0.42388954758644104,734.8090209960938,414.16552734375,768.8894653320312,438.176513671875,751,426
121,4,2,0.6982454657554626,794.6248168945312,484.8964538574219,838.2384643554688,532.9492797851562,816,508
121,30,2,0.6865583062171936,1227.571044921875,492.5315246582031,1285.53662109375,529.9301147460938,1256,511
121,36,2,0.728260338306427,1401.1348876953125,542.5885620117188,1479.7730712890625,590.3673706054688,1440,566
121,41,2,0.7119550704956055,814.4360961914062,403.6425476074219,862.4691162109375,439.5141906738281,838,421
121,3,2,0.4521465599536896,997.3462524414062,524.6005859375,1062.8709716796875,571.7824096679688,1030,548
121,49,2,0.514582097530365,1011.3236694335938,484.3316650390625,1061.2967529296875,525.5149536132812,1036,504
121,5,2,0.33524543046951294,835.3955688476562,588.3524169921875,906.9981689453125,636.63671875,871,612
121,53,2,0.5619781017303467,737.7247924804688,414.3040771484375,770.3441162109375,438.2261657714844,754,426
122,4,2,0.7133748531341553,794.213623046875,484.7437744140625,837.5702514648438,533.1986694335938,815,508
122,30,2,0.6341752409934998,1226.603759765625,491.8902893066406,1283.580810546875,529.4637451171875,1255,510
122,36,2,0.7580589056015015,1394.4534912109375,541.7402954101562,1474.4417724609375,588.845947265625,1434,565
122,41,2,0.6651430130004883,820.7901611328125,405.2056884765625,868.3242797851562,441.33819580078125,844,423
122,3,2,0.4616710841655731,997.4317016601562,524.4207763671875,1062.7698974609375,571.7014770507812,1030,548
122,49,2,0.5211734771728516,1011.082763671875,484.0414123535156,1061.5157470703125,525.4473266601562,1036,504
122,5,2,0.30680909752845764,835.2675170898438,588.2318115234375,906.9639892578125,636.5302124023438,871,612
122,53,2,0.48121118545532227,738.9295043945312,415.79571533203125,771.8438110351562,439.10491943359375,755,427
123,4,2,0.7124555110931396,793.9118041992188,484.50445556640625,837.3782348632812,533.4723510742188,815,508
123,30,2,0.6190872192382812,1224.005615234375,491.5325622558594,1282.2342529296875,529.4964599609375,1253,510
123,36,2,0.7704057693481445,1389.895263671875,539.5397338867188,1469.603759765625,587.21240234375,1429,563
123,41,2,0.7230933308601379,825.5968017578125,407.4539794921875,875.114501953125,444.0230712890625,850,425
123,3,2,0.4511144161224365,997.5386352539062,524.5703125,1062.6951904296875,571.7437744140625,1030,548
123,49,2,0.5248211026191711,1011.0963745117188,484.050537109375,1061.573486328125,525.2353515625,1036,504
124,4,2,0.6916267275810242,793.708984375,484.4621887207031,837.0535278320312,533.8612670898438,815,509
124,30,2,0.6362012624740601,1222.253662109375,490.6102294921875,1280.3912353515625,528.64208984375,1251,509
124,36,2,0.7695216536521912,1385.6221923828125,537.932373046875,1462.9197998046875,585.56396484375,1424,561
124,41,2,0.7006716728210449,831.078369140625,408.909423828125,880.856689453125,446.23406982421875,855,427
124,3,2,0.45967724919319153,997.351318359375,524.6534423828125,1062.70751953125,571.8551025390625,1030,548
124,49,2,0.5516494512557983,1010.9127807617188,484.1783752441406,1061.679931640625,525.2750244140625,1036,504
125,4,2,0.6566057801246643,793.32177734375,484.1783447265625,836.7488403320312,534.40771484375,815,509
125,30,2,0.6322005391120911,1220.04296875,490.5769958496094,1278.9354248046875,528.4080200195312,1249,509
125,36,2,0.7789143323898315,1381.0350341796875,536.8328247070312,1457.0040283203125,584.1444702148438,1419,560
125,41,2,0.6442908644676208,837.2964477539062,411.46429443359375,887.3917846679688,448.71160888671875,862,430
125,3,2,0.4615519046783447,997.4840087890625,524.794189453125,1062.7432861328125,571.8750610351562,1030,548
125,49,2,0.5335667133331299,1010.7365112304688,484.05474853515625,1061.6539306640625,525.2318725585938,1036,504
126,4,2,0.5355982780456543,793.2582397460938,483.7792053222656,836.7409057617188,535.6715698242188,814,509
126,30,2,0.5962910652160645,1219.001708984375,489.9560546875,1277.5059814453125,527.4629516601562,1248,508
126,36,2,0.7502017617225647,1376.1026611328125,535.418701171875,1451.6224365234375,582.4100952148438,1413,558
126,41,2,0.6852371692657471,842.4856567382812,413.1986389160156,894.2760009765625,449.419677734375,868,431
126,3,2,0.4743596315383911,997.9859619140625,525.5419921875,1062.8582763671875,572.6128540039062,1030,549
126,49,2,0.5374897122383118,1011.0869140625,484.63702392578125,1061.408447265625,524.7225341796875,1036,504
127,4,2,0.5472863912582397,793.150634765625,483.13433837890625,836.929443359375,535.9598388671875,815,509
127,30,2,0.6482411026954651,1217.8614501953125,489.72686767578125,1275.8001708984375,526.8713989257812,1246,508
127,36,2,0.8289703726768494,1370.3323974609375,534.2736206054688,1447.216552734375,579.9878540039062,1408,557
127,41,2,0.7785108685493469,848.0231323242188,414.1075134277344,900.5214233398438,450.9587097167969,874,432
127,3,2,0.4950617849826813,998.1463623046875,525.559326171875,1062.8775634765625,572.9257202148438,1030,549
127,49,2,0.5532917380332947,1011.6408081054688,484.7611083984375,1061.26953125,524.3681030273438,1036,504
128,4,2,0.5089776515960693,793.0996704101562,482.40997314453125,836.8174438476562,536.1226196289062,814,509
128,30,2,0.6272642612457275,1216.6695556640625,488.9368896484375,1274.370849609375,525.9797973632812,1245,507
128,36,2,0.7923288345336914,1365.4654541015625,533.3303833007812,1442.2349853515625,578.6823120117188,1403,556
128,41,2,0.7851839065551758,854.1591186523438,416.3598937988281,907.0009765625,453.3058776855469,880,434
128,3,2,0.5055172443389893,997.94140625,525.6314086914062,1062.61181640625,572.8035278320312,1030,549
128,49,2,0.5698374509811401,1011.9742431640625,484.7545471191406,1061.184326171875,524.208984375,1036,504
129,4,2,0.5999132394790649,793.0388793945312,482.5863037109375,837.0581665039062,536.0651245117188,815,509
129,30,2,0.642035186290741,1214.2786865234375,488.4291076660156,1272.927490234375,525.6516723632812,1243,507
129,36,2,0.8070010542869568,1361.278076171875,531.9337768554688,1437.8946533203125,577.6500854492188,1399,554
129,41,2,0.7396560311317444,859.5164794921875,417.28900146484375,913.4992065429688,455.4737548828125,886,436
129,3,2,0.5227479934692383,998.0233764648438,525.6382446289062,1062.8369140625,572.8309326171875,1030,549
129,49,2,0.5776145458221436,1012.1278076171875,484.75103759765625,1061.2996826171875,524.1232299804688,1036,504
130,4,2,0.6039667129516602,793.0780639648438,482.5071105957031,837.1746215820312,535.9920043945312,815,509
130,30,2,0.6715391874313354,1212.5501708984375,487.93475341796875,1271.356201171875,525.1680297851562,1241,506
130,36,2,0.7932559847831726,1357.842041015625,530.5140380859375,1433.4517822265625,576.3621826171875,1395,553
130,41,2,0.7529830932617188,865.5560302734375,418.51068115234375,919.726806640625,456.80120849609375,892,437
130,3,2,0.5098525285720825,998.0179443359375,525.5921630859375,1062.882568359375,572.8125610351562,1030,549
130,49,2,0.5874208211898804,1012.14111328125,484.5067443847656,1061.2608642578125,524.1737060546875,1036,504
130,5,2,0.3013855516910553,835.3131103515625,588.395263671875,906.9644165039062,636.546630859375,871,612
131,4,2,0.659954309463501,793.0534057617188,482.4155578613281,837.1837158203125,535.9466552734375,815,509
131,30,2,0.7027958631515503,1211.14208984375,487.6825256347656,1270.0599365234375,525.0347900390625,1240,506
131,36,2,0.7705998420715332,1354.05908203125,529.1826171875,1429.1566162109375,574.94873046875,1391,552
131,41,2,0.7719314694404602,872.3311157226562,421.1353759765625,926.4508056640625,458.0995788574219,899,439
131,3,2,0.5231469869613647,998.0191650390625,525.6417236328125,1062.87060546875,572.8128662109375,1030,549
131,49,2,0.5943742394447327,1012.1348266601562,484.3371276855469,1061.2928466796875,524.2702026367188,1036,504
131,5,2,0.31146734952926636,835.3258666992188,588.4908447265625,907.0836181640625,636.5545043945312,871,612
132,4,2,0.6169698238372803,793.12158203125,482.2467956542969,837.05712890625,535.9144287109375,815,509
132,30,2,0.6875353455543518,1210.30615234375,487.6277160644531,1269.0595703125,525.0078125,1239,506
132,36,2,0.74405437707901,1351.5191650390625,528.0814819335938,1425.181640625,574.3262939453125,1388,551
132,41,2,0.7756400108337402,878.5317993164062,422.0462951660156,933.3810424804688,459.6000061035156,905,440
132,3,2,0.5161784291267395,998.0609741210938,526.0347290039062,1062.8670654296875,572.898193359375,1030,549
132,49,2,0.5894505381584167,1012.1890258789062,484.3990173339844,1061.2501220703125,524.3707275390625,1036,504
133,4,2,0.6434325575828552,793.1400756835938,482.183349609375,836.882080078125,535.876708984375,815,509
133,30,2,0.7103067636489868,1209.251953125,487.149658203125,1268.5067138671875,524.9796752929688,1238,506
133,36,2,0.7390994429588318,1346.5655517578125,526.4730834960938,1422.02978515625,573.4314575195312,1384,549
133,41,2,0.7677043080329895,884.7387084960938,423.99871826171875,940.7730712890625,461.4384460449219,912,442
133,3,2,0.5336402654647827,998.1375122070312,526.0338745117188,1062.802734375,572.9020385742188,1030,549
133,49,2,0.5863824486732483,1012.11669921875,484.4765319824219,1061.3157958984375,524.4556274414062,1036,504
133,55,2,0.48139289021492004,762.741455078125,422.91253662109375,798.9114379882812,453.7781982421875,780,438
133,5,2,0.3338904082775116,835.1851196289062,588.4522705078125,907.4258422851562,636.5962524414062,871,612
134,4,2,0.6210077404975891,792.8257446289062,482.66253662109375,836.8199462890625,536.278076171875,814,509
134,30,2,0.6970126628875732,1208.7528076171875,487.1432800292969,1266.983642578125,524.8690795898438,1237,506
134,36,2,0.691880464553833,1342.384765625,525.3538818359375,1419.222412109375,572.066650390625,1380,548
134,41,2,0.7223078608512878,891.1809692382812,426.4845275878906,948.5812377929688,462.7891540527344,919,444
134,3,2,0.5372441411018372,998.088134765625,526.1911010742188,1062.8604736328125,572.9840698242188,1030,549
134,49,2,0.5763971209526062,1011.98974609375,484.48089599609375,1061.199951171875,524.5700073242188,1036,504
134,55,2,0.3155001103878021,763.6727294921875,425.2340087890625,800.1615600585938,454.0727233886719,781,439
134,5,2,0.3369608223438263,835.226806640625,588.3952026367188,907.5691528320312,636.57763671875,871,612
135,4,2,0.6574780941009521,792.692626953125,482.3356018066406,836.9177856445312,535.96826171875,814,509
135,30,2,0.6979453563690186,1207.827392578125,487.33697509765625,1265.8902587890625,524.7628173828125,1236,506
135,36,2,0.7492418885231018,1339.5216064453125,524.6567993164062,1415.736328125,570.852294921875,1377,547
135,41,2,0.7317886352539062,897.5277099609375,428.2611083984375,956.1570434570312,465.1408386230469,926,446
135,3,2,0.5621386766433716,998.1171875,526.2982177734375,1062.6107177734375,572.9038696289062,1030,549
135,49,2,0.5841233730316162,1011.957763671875,484.40478515625,1061.0709228515625,524.6237182617188,1036,504
135,55,2,0.40988171100616455,765.7315673828125,426.6163024902344,803.5910034179688,455.78375244140625,784,441
135,5,2,0.37642207741737366,835.1914672851562,588.34326171875,907.636474609375,636.6419067382812,871,612
136,4,2,0.6317065954208374,792.6146240234375,482.8439636230469,836.8236694335938,536.002197265625,814,509
136,30,2,0.678786039352417,1206.7677001953125,487.610595703125,1264.6558837890625,524.4076538085938,1235,506
136,36,2,0.7447968125343323,1336.9400634765625,523.9634399414062,1413.094970703125,569.7274169921875,1375,546
136,41,2,0.7437318563461304,903.597900390625,429.5703125,962.4965209960938,466.84832763671875,933,448
136,3,2,0.5501624941825867,998.2158203125,526.5469360351562,1062.610107421875,572.9362182617188,1030,549
136,49,2,0.5845067501068115,1011.8577880859375,484.283935546875,1061.0234375,525.0042114257812,1036,504
136,55,2,0.3005251884460449,766.1004638671875,427.72149658203125,806.2719116210938,456.5121765136719,786,442
136,5,2,0.35355329513549805,835.1399536132812,588.3948974609375,907.6549072265625,636.6550903320312,871,612
137,4,2,0.6356770992279053,792.7010498046875,483.33905029296875,836.477294921875,535.9566040039062,814,509
137,30,2,0.6667736172676086,1205.43798828125,487.5885314941406,1263.964111328125,524.1905517578125,1234,505
137,36,2,0.7663254141807556,1335.1209716796875,523.0525512695312,1410.3154296875,568.7125244140625,1372,545
137,41,2,0.7698708772659302,910.6792602539062,431.49041748046875,968.8571166992188,468.27972412109375,939,449
137,3,2,0.5497244596481323,998.2046508789062,527.096435546875,1062.68994140625,572.9630737304688,1030,550
137,49,2,0.5824029445648193,1011.9593505859375,484.3343811035156,1061.051513671875,525.4160766601562,1036,504
137,55,2,0.31227555871009827,767.275146484375,432.20556640625,807.5881958007812,457.9246520996094,787,445
137,5,2,0.3459070920944214,835.0987548828125,588.3924560546875,907.68505859375,636.6790771484375,871,612
138,4,2,0.5647932291030884,792.3871459960938,482.4635009765625,836.5153198242188,536.03564453125,814,509
138,30,2,0.7129886150360107,1204.60107421875,487.0609130859375,1263.33935546875,523.5817260742188,1233,505
138,36,2,0.7438915967941284,1333.4200439453125,522.3582763671875,1407.31103515625,567.8019409179688,1370,545
138,41,2,0.7383326292037964,918.0845336914062,432.7387390136719,976.044189453125,470.01904296875,947,451
138,3,2,0.5389874577522278,998.2672119140625,527.1029052734375,1062.650634765625,573.0928955078125,1030,550
138,49,2,0.574820876121521,1012.0608520507812,484.1541748046875,1061.04443359375,525.5330810546875,1036,504
138,55,2,0.3689091205596924,768.1195678710938,434.1236267089844,809.599365234375,458.885498046875,788,446
138,5,2,0.34927496314048767,835.2473754882812,588.362548828125,907.6722412109375,636.6043701171875,871,612
139,4,2,0.5579946637153625,792.1373291015625,482.7401123046875,836.4097900390625,536.0601196289062,814,509
139,30,2,0.7267687320709229,1203.7373046875,486.6231994628906,1263.1522216796875,523.5060424804688,1233,505
139,36,2,0.6974887847900391,1331.81005859375,521.43798828125,1404.9764404296875,566.7670288085938,1368,544
139,41,2,0.7434913516044617,923.3612670898438,434.2540283203125,983.3143920898438,472.1324157714844,953,453
139,3,2,0.5525543093681335,998.2962036132812,527.045654296875,1062.621826171875,573.0592041015625,1030,550
139,49,2,0.5924644470214844,1012.20263671875,483.9051513671875,1061.0714111328125,525.5582275390625,1036,504
139,55,2,0.5074142813682556,770.0534057617188,433.83575439453125,810.57080078125,459.2923583984375,790,446
139,5,2,0.3734048902988434,835.3097534179688,588.299072265625,907.6185302734375,636.531005859375,871,612
140,4,2,0.5263221263885498,791.9681396484375,482.4767150878906,836.4014892578125,536.35205078125,814,509
140,30,2,0.7400810122489929,1203.1055908203125,485.6457214355469,1262.8909912109375,523.1293334960938,1232,504
140,36,2,0.6958983540534973,1329.139892578125,520.9923095703125,1402.41357421875,566.1943969726562,1365,543
140,41,2,0.7426638603210449,930.2349853515625,436.1202392578125,990.373779296875,473.66143798828125,960,454
140,3,2,0.5300414562225342,998.2030639648438,527.0553588867188,1062.664794921875,573.0584106445312,1030,550
140,49,2,0.5910484790802002,1012.327880859375,483.7746887207031,1061.110107421875,525.5482788085938,1036,504
140,55,2,0.492422491312027,770.4527587890625,433.21044921875,812.2942504882812,459.7695007324219,791,446
140,5,2,0.3668557107448578,835.342041015625,588.3042602539062,907.5753784179688,636.488525390625,871,612
141,4,2,0.6173549294471741,791.4739990234375,483.70465087890625,836.3939819335938,536.5384521484375,813,510
141,30,2,0.7580981254577637,1202.0687255859375,485.0915222167969,1262.45068359375,522.962158203125,1232,504
141,36,2,0.7132856845855713,1327.41650390625,519.9232788085938,1400.4144287109375,565.8182373046875,1363,542
141,41,2,0.7997864484786987,937.1737060546875,437.265380859375,998.43115234375,476.1249694824219,967,456
141,3,2,0.5091208815574646,998.1981201171875,527.480224609375,1062.69775390625,573.15771484375,1030,550
141,49,2,0.5825046896934509,1012.7470703125,484.10235595703125,1061.176025390625,525.7732543945312,1036,504
141,55,2,0.541212797164917,769.7931518554688,431.4215393066406,814.428466796875,460.47369384765625,792,445
141,5,2,0.36633047461509705,835.3414916992188,588.30322265625,907.5382690429688,636.4451904296875,871,612
142,4,2,0.5900386571884155,790.9420166015625,483.7170715332031,836.4017944335938,536.842041015625,813,510
142,30,2,0.7521336674690247,1201.26513671875,484.68768310546875,1261.266357421875,522.5713500976562,1231,503
142,36,2,0.7405250668525696,1326.1318359375,519.3713989257812,1398.940185546875,565.531494140625,1362,542
142,41,2,0.7743083238601685,944.783447265625,439.97393798828125,1005.4313354492188,477.6974792480469,975,458
142,3,2,0.519557774066925,998.1968994140625,527.6154174804688,1062.5723876953125,572.8954467773438,1030,550
142,49,2,0.5826751589775085,1013.0330200195312,484.42803955078125,1061.294921875,525.68359375,1037,505
142,55,2,0.4820616841316223,769.8384399414062,432.53399658203125,816.1339721679688,461.5954895019531,792,447
142,5,2,0.36280980706214905,835.3624877929688,588.392578125,907.2705078125,636.4143676757812,871,612
143,4,2,0.612367570400238,790.4027099609375,483.36737060546875,836.4594116210938,536.893310546875,813,510
143,30,2,0.7660799026489258,1200.6552734375,483.8002014160156,1260.2252197265625,522.3546752929688,1230,503
143,36,2,0.7471373677253723,1324.046142578125,519.0335693359375,1397.47314453125,565.088623046875,1360,542
143,41,2,0.7662709355354309,951.0934448242188,441.1805725097656,1013.224853515625,480.0224609375,982,460
143,3,2,0.5244532227516174,997.4331665039062,526.9059448242188,1062.32470703125,572.3606567382812,1029,549
143,49,2,0.6185926198959351,1012.9683227539062,484.7662353515625,1061.13134765625,526.1592407226562,1037,505
143,55,2,0.5477464199066162,773.270263671875,432.7226257324219,818.5441284179688,462.3782043457031,795,447
143,5,2,0.36899614334106445,835.503662109375,588.3428344726562,907.4928588867188,636.409912109375,871,612
144,4,2,0.6180895566940308,789.9714965820312,485.3839111328125,836.4824829101562,537.0469970703125,813,511
144,30,2,0.7703070044517517,1199.9893798828125,482.66839599609375,1259.607177734375,522.2095947265625,1229,502
144,36,2,0.7475373148918152,1321.80810546875,519.1537475585938,1395.5028076171875,564.820556640625,1358,541
144,41,2,0.7939665913581848,958.3829345703125,442.42822265625,1020.5042724609375,482.34112548828125,989,462
144,3,2,0.530684769153595,997.5391235351562,526.7131958007812,1062.3759765625,572.0447998046875,1029,549
144,49,2,0.557338535785675,1013.5985107421875,485.1400451660156,1061.2496337890625,526.1351928710938,1037,505
144,55,2,0.5341770648956299,776.892822265625,432.71234130859375,820.8084106445312,462.572021484375,798,447
144,5,2,0.3944709002971649,835.3075561523438,588.2794189453125,907.4086303710938,636.4843139648438,871,612
144,59,2,0.35872483253479004,673.7274169921875,379.8985595703125,712.0982666015625,411.91485595703125,692,395
145,4,2,0.5888840556144714,789.4093017578125,485.91021728515625,836.3819580078125,537.3359375,812,511
145,30,2,0.770444929599762,1199.74951171875,482.2599182128906,1258.933349609375,521.6138305664062,1229,501
145,36,2,0.7526608109474182,1320.218017578125,518.9155883789062,1393.447998046875,564.211181640625,1356,541
145,41,2,0.7340862154960632,966.0562744140625,444.1617431640625,1028.6346435546875,484.46929931640625,997,464
145,3,2,0.5191861391067505,997.690185546875,526.4708862304688,1062.3656005859375,571.82373046875,1030,549
145,49,2,0.5240354537963867,1013.2439575195312,485.7718811035156,1061.076416015625,526.4012451171875,1037,506
145,55,2,0.5762410759925842,781.5661010742188,432.60101318359375,821.9843139648438,462.93585205078125,801,447
145,5,2,0.40868327021598816,835.22900390625,588.2601318359375,907.4090576171875,636.5471801757812,871,612
145,59,2,0.37373656034469604,675.546142578125,380.8536682128906,712.772216796875,413.07733154296875,694,396
146,4,2,0.5883113741874695,789.028564453125,485.37939453125,836.1021728515625,537.4097900390625,812,511
146,30,2,0.773844838142395,1199.4910888671875,482.11651611328125,1258.5604248046875,521.0358276367188,1229,501
146,36,2,0.741274893283844,1318.613525390625,518.8772583007812,1391.86865234375,563.8851318359375,1355,541
146,41,2,0.7585867643356323,974.1561279296875,445.39447021484375,1035.5689697265625,485.216064453125,1004,465
146,3,2,0.5327869653701782,997.8338623046875,526.1704711914062,1062.3817138671875,571.57080078125,1030,548
146,49,2,0.5357847213745117,1013.73681640625,486.2622985839844,1060.9912109375,526.5653686523438,1037,506
146,55,2,0.5789350271224976,784.3115234375,433.7802734375,823.0014038085938,463.74346923828125,803,448
146,5,2,0.42102983593940735,835.2077026367188,588.205322265625,907.4555053710938,636.5924682617188,871,612
147,4,2,0.6193327903747559,788.9292602539062,484.33544921875,836.0435791015625,537.4349975585938,812,510
147,30,2,0.7772887945175171,1199.3153076171875,482.1158142089844,1257.582763671875,520.7112426757812,1228,501
147,36,2,0.7174345254898071,1317.962890625,517.875,1389.4691162109375,562.99853515625,1353,540
147,41,2,0.6966782212257385,981.1048583984375,447.71600341796875,1042.2635498046875,485.87347412109375,1011,466
147,3,2,0.5022475719451904,997.9028930664062,526.0047607421875,1062.44189453125,571.7982788085938,1030,548
147,49,2,0.5306623578071594,1013.3738403320312,485.8961181640625,1061.44580078125,526.65625,1037,506
147,55,2,0.6669833064079285,785.4599609375,434.436279296875,824.145263671875,464.377685546875,804,449
147,5,2,0.3761351406574249,835.1998901367188,588.2562255859375,907.4356079101562,636.5851440429688,871,612
148,4,2,0.6045311689376831,788.787841796875,486.7718200683594,835.4683837890625,537.6782836914062,812,512
148,30,2,0.7768164873123169,1199.205322265625,482.14239501953125,1257.02978515625,520.4862670898438,1228,501
148,36,2,0.7359753251075745,1316.6365966796875,517.1957397460938,1388.120361328125,562.3729858398438,1352,539
148,41,2,0.6665540337562561,987.9718017578125,449.28582763671875,1051.2586669921875,487.8560485839844,1019,468
148,3,2,0.48677968978881836,997.6618041992188,525.978759765625,1062.2318115234375,571.9922485351562,1029,548
148,49,2,0.4199329614639282,1012.7179565429688,485.4411315917969,1061.389892578125,526.4638061523438,1037,505
148,55,2,0.6180143356323242,787.730224609375,435.2251281738281,826.0983276367188,465.58294677734375,806,450
148,5,2,0.3613658547401428,835.1993408203125,588.30517578125,907.4310302734375,636.6122436523438,871,612
149,4,2,0.6098564267158508,788.705810546875,487.5498046875,835.05078125,537.875,811,512
149,30,2,0.7753971219062805,1199.001708984375,482.0244445800781,1256.77197265625,520.3937377929688,1227,501
149,36,2,0.747577965259552,1315.52001953125,516.5103149414062,1387.3658447265625,562.0995483398438,1351,539
149,41,2,0.6639803051948547,994.6046752929688,451.77886962890625,1059.5950927734375,491.4244689941406,1027,471
149,3,2,0.4956154227256775,997.7684326171875,525.6925048828125,1062.19482421875,571.9073486328125,1029,548
149,55,2,0.5780783891677856,788.132568359375,435.6885681152344,827.9373779296875,467.1161193847656,808,451
149,5,2,0.35325518250465393,835.209228515625,588.4037475585938,907.4795532226562,636.6376953125,871,612
150,4,2,0.5782172083854675,788.427978515625,489.2978210449219,833.7578125,537.8492431640625,811,513
150,30,2,0.7904723286628723,1198.270751953125,482.0898132324219,1256.0635986328125,520.4774780273438,1227,501
150,36,2,0.7506111264228821,1314.639404296875,515.946044921875,1386.0577392578125,561.9356079101562,1350,538
150,41,2,0.37993383407592773,1000.7720336914062,454.40576171875,1067.6990966796875,496.0728759765625,1034,475
150,3,2,0.483448326587677,998.2442016601562,525.5361328125,1062.4681396484375,571.8077392578125,1030,548
150,55,2,0.5219254493713379,788.4581909179688,436.1696472167969,829.363037109375,468.5353088378906,808,452
150,5,2,0.3536204397678375,835.1707763671875,588.5294189453125,907.4795532226562,636.6276245117188,871,612
151,4,2,0.6122272610664368,787.9957885742188,490.2116394042969,832.5040893554688,538.4773559570312,810,514
151,30,2,0.8018898963928223,1197.1094970703125,481.93719482421875,1255.3985595703125,520.4715576171875,1226,501
151,36,2,0.7255225777626038,1313.1048583984375,515.4376831054688,1385.1993408203125,561.63916015625,1349,538
151,41,2,0.5256356596946716,1009.5604858398438,455.8239440917969,1076.037109375,498.6722412109375,1042,477
151,3,2,0.5085090398788452,998.5604858398438,525.1088256835938,1062.718994140625,571.5203857421875,1030,548
151,55,2,0.4960514008998871,788.827880859375,436.7929992675781,830.6751098632812,469.9002685546875,809,453
151,5,2,0.3839647173881531,835.2532348632812,588.7901611328125,907.5830688476562,636.5279541015625,871,612
152,4,2,0.6477629542350769,787.314453125,490.6988830566406,832.0535278320312,539.0284423828125,809,514
152,30,2,0.8002330660820007,1196.7218017578125,481.8758850097656,1254.9915771484375,520.4479370117188,1225,501
152,36,2,0.7301781177520752,1312.6064453125,515.053466796875,1384.6773681640625,561.446044921875,1348,538
152,41,2,0.5412992238998413,1015.7609252929688,457.28045654296875,1083.441162109375,502.2739562988281,1049,479
152,3,2,0.5225719213485718,998.6305541992188,524.8796997070312,1062.79345703125,571.34521484375,1030,548
152,55,2,0.5234227180480957,789.4774169921875,436.8873291015625,831.8380737304688,470.7046813964844,810,453
152,5,2,0.4169427156448364,835.6661376953125,588.9644775390625,907.6062622070312,636.54052734375,871,612
153,4,2,0.6714869737625122,786.5755615234375,490.8341064453125,831.629638671875,539.545166015625,809,515
153,30,2,0.7992136478424072,1196.6181640625,481.857666015625,1254.8355712890625,520.4614868164062,1225,501
153,36,2,0.7214418053627014,1311.31640625,514.583740234375,1384.2171630859375,561.5139770507812,1347,538
153,41,2,0.6849421262741089,1023.8528442382812,458.6927185058594,1089.3880615234375,504.75640869140625,1056,481
153,3,2,0.5314276218414307,998.2797241210938,525.6350708007812,1063.019775390625,571.3038330078125,1030,548
153,55,2,0.5543319582939148,790.3182983398438,436.9289855957031,832.534912109375,470.95928955078125,811,453
153,5,2,0.4134635031223297,835.448486328125,588.9238891601562,907.5765380859375,636.5401000976562,871,612
154,4,2,0.6681671738624573,786.1347045898438,491.1449890136719,831.3328857421875,539.6928100585938,808,515
154,30,2,0.7921711206436157,1196.65087890625,481.8926086425781,1254.81494140625,520.401611328125,1225,501
154,36,2,0.7134799957275391,1310.5587158203125,514.5127563476562,1383.6590576171875,561.3028564453125,1347,537
154,41,2,0.7312666177749634,1032.262451171875,461.22015380859375,1098.2352294921875,505.2939453125,1065,483
154,3,2,0.5303763747215271,998.1842041015625,525.88720703125,1062.862060546875,571.2861938476562,1030,548
154,55,2,0.4734099805355072,785.2799682617188,435.9173583984375,833.5889282226562,471.7267150878906,809,453
154,5,2,0.4301125109195709,835.4439697265625,589.0803833007812,907.4644165039062,636.5344848632812,871,612
154,49,2,0.41163370013237,1012.1467895507812,484.4242858886719,1060.54248046875,526.0328979492188,1036,505
155,4,2,0.6500879526138306,785.7498168945312,492.1769714355469,831.5086059570312,539.9470825195312,808,516
155,30,2,0.7874841690063477,1196.7340087890625,482.0195617675781,1254.790771484375,520.3034057617188,1225,501
155,36,2,0.7354427576065063,1309.892822265625,514.3056030273438,1383.0267333984375,560.8800659179688,1346,537
155,41,2,0.7433656454086304,1039.4620361328125,463.025390625,1105.2987060546875,507.8839111328125,1072,485
155,3,2,0.5385158658027649,998.0768432617188,525.7595825195312,1062.77197265625,571.2627563476562,1030,548
155,55,2,0.37582123279571533,782.6408081054688,435.55523681640625,834.6195678710938,473.14691162109375,808,454
155,5,2,0.4131288528442383,835.3883056640625,589.1128540039062,907.4908447265625,636.5340576171875,871,612
155,61,2,0.40798789262771606,800.624755859375,442.2649841308594,834.3087768554688,472.6351318359375,817,457
155,49,2,0.44264286756515503,1012.502685546875,483.74609375,1060.0015869140625,524.0199584960938,1036,503
156,4,2,0.6540462970733643,785.25,492.7930908203125,831.3626708984375,540.6655883789062,808,516
156,30,2,0.7863326072692871,1196.6982421875,482.02459716796875,1254.848876953125,520.2077026367188,1225,501
156,36,2,0.7250024080276489,1309.225341796875,514.0695190429688,1382.621337890625,560.5662231445312,1345,537
156,41,2,0.7879074811935425,1045.8995361328125,465.1905517578125,1113.0269775390625,509.4606018066406,1079,487
