frame,time_sec,track_id,center_x,center_y,collision_flag
66,3.3,70,705,245,0
66,3.3,75,527,33,0
66,3.3,84,43,316,0
66,3.3,88,1539,251,0
66,3.3,89,600,117,1
66,3.3,91,1508,223,1
66,3.3,92,827,329,0
66,3.3,93,1439,159,0
67,3.35,0,1155,617,0
67,3.35,1,1563,181,0
67,3.35,6,756,365,0
67,3.35,28,1268,67,0
67,3.35,31,1497,144,0
67,3.35,41,970,419,0
67,3.35,47,876,441,0
67,3.35,60,1363,115,0
67,3.35,63,1530,208,1
67,3.35,64,626,102,0
67,3.35,70,709,248,0
67,3.35,75,528,30,0
67,3.35,84,49,315,0
67,3.35,88,1535,249,0
67,3.35,89,601,119,0
67,3.35,91,1504,221,1
67,3.35,92,829,331,0
67,3.35,93,1435,156,0
68,3.4,0,1160,622,0
68,3.4,1,1570,186,0
68,3.4,6,762,376,0
68,3.4,28,1265,65,0
68,3.4,31,1493,142,0
68,3.4,41,973,421,0
68,3.4,47,876,437,0
68,3.4,60,1359,115,0
68,3.4,63,1511,208,0
68,3.4,64,628,104,1
68,3.4,70,712,252,0
68,3.4,75,529,32,0
68,3.4,84,55,314,0
68,3.4,88,1531,247,0
68,3.4,89,604,120,1
68,3.4,92,833,334,0
68,3.4,93,1428,148,0
68,3.4,94,1268,17,0
69,3.45,0,1165,626,0
69,3.45,1,1567,184,0
69,3.45,6,762,373,0
69,3.45,28,1263,65,0
69,3.45,31,1489,139,0
69,3.45,41,976,425,0
69,3.45,47,874,444,0
69,3.45,60,1356,116,0
69,3.45,63,1507,205,0
69,3.45,64,630,106,0
69,3.45,70,712,256,0
69,3.45,75,531,36,0
69,3.45,84,61,314,0
69,3.45,88,1528,245,0
69,3.45,89,605,123,0
69,3.45,93,1424,151,0
70,3.5,0,1169,632,0
70,3.5,1,1562,182,0
70,3.5,6,768,383,0
70,3.5,28,1261,62,0
70,3.5,31,1486,138,0
70,3.5,41,979,428,0
70,3.5,47,874,439,0
70,3.5,60,1352,115,0
70,3.5,63,1503,205,0
70,3.5,64,630,104,0
70,3.5,70,717,259,0
70,3.5,75,531,34,0
70,3.5,84,67,313,0
70,3.5,88,1524,243,0
70,3.5,89,607,125,0
70,3.5,93,1420,148,0
70,3.5,95,838,340,0
71,3.55,0,1175,636,0
71,3.55,1,1558,180,0
71,3.55,6,771,387,0
71,3.55,28,1257,60,0
71,3.55,31,1482,136,0
71,3.55,41,983,431,0
71,3.55,47,876,443,0
71,3.55,60,1350,113,0
71,3.55,63,1499,202,0
71,3.55,64,632,109,1
71,3.55,70,718,263,0
71,3.55,75,533,40,0
71,3.55,84,73,312,0
71,3.55,88,1522,240,0
71,3.55,89,609,127,1
71,3.55,95,841,344,0
72,3.6,0,1179,642,0
72,3.6,1,1554,178,0
72,3.6,6,775,391,0
72,3.6,28,1255,61,0
72,3.6,31,1478,134,0
72,3.6,41,986,435,0
72,3.6,47,890,454,0
72,3.6,60,1346,112,0
72,3.6,63,1496,201,0
72,3.6,64,634,110,0
72,3.6,70,721,266,0
72,3.6,75,533,39,0
72,3.6,84,79,312,0
72,3.6,88,1516,239,0
72,3.6,89,610,129,0
72,3.6,95,843,347,0
72,3.6,96,1400,187,0
72,3.6,97,1415,144,0
73,3.65,0,1185,647,0
73,3.65,1,1550,176,0
73,3.65,6,778,395,0
73,3.65,28,1252,58,0
73,3.65,31,1474,133,0
73,3.65,41,989,438,0
73,3.65,47,888,460,0
73,3.65,60,1343,111,0
73,3.65,63,1492,199,0
73,3.65,64,635,111,0
73,3.65,70,724,270,0
73,3.65,75,535,39,0
73,3.65,84,85,311,0
73,3.65,88,1511,236,0
73,3.65,89,609,131,0
73,3.65,95,837,337,0
73,3.65,96,1396,184,0
73,3.65,97,1410,146,0
74,3.7,0,1190,653,0
74,3.7,1,1536,167,0
74,3.7,6,782,400,0
74,3.7,28,1250,56,0
74,3.7,31,1471,130,0
74,3.7,41,993,442,0
74,3.7,47,887,456,0
74,3.7,60,1340,109,0
74,3.7,63,1489,195,0
74,3.7,64,636,114,0
74,3.7,70,727,274,0
74,3.7,75,537,44,0
74,3.7,84,91,310,0
74,3.7,88,1506,234,0
74,3.7,89,611,133,0
74,3.7,95,850,354,0
74,3.7,96,1392,183,0
74,3.7,97,1407,145,0
75,3.75,0,1196,659,0
75,3.75,1,1543,172,0
75,3.75,6,781,397,0
75,3.75,28,1247,57,0
75,3.75,31,1467,128,0
75,3.75,41,996,446,0
75,3.75,47,891,460,0
75,3.75,60,1338,108,0
75,3.75,63,1487,194,0
75,3.75,64,638,115,0
75,3.75,70,730,277,0
75,3.75,75,537,43,0
75,3.75,84,97,310,0
75,3.75,88,1505,232,0
75,3.75,89,616,136,0
75,3.75,95,853,358,0
75,3.75,96,1403,143,0
76,3.8,0,1202,664,0
76,3.8,1,1539,170,0
76,3.8,6,769,386,0
76,3.8,28,1244,52,0
76,3.8,31,1464,127,0
76,3.8,41,1001,450,0
76,3.8,47,895,465,0
76,3.8,60,1334,105,0
76,3.8,63,1485,190,0
76,3.8,64,640,115,0
76,3.8,70,734,281,0
76,3.8,75,539,43,0
76,3.8,84,103,308,0
76,3.8,88,1498,230,0
76,3.8,89,615,138,0
76,3.8,95,856,361,0
76,3.8,96,1399,141,0
76,3.8,98,803,422,0
77,3.85,0,1208,670,0
77,3.85,1,1535,167,0
77,3.85,6,792,414,0
77,3.85,28,1242,50,0
77,3.85,31,1461,124,0
77,3.85,41,1004,454,0
77,3.85,47,899,470,0
77,3.85,60,1331,104,0
77,3.85,63,1482,190,0
77,3.85,64,642,118,0
77,3.85,70,737,285,0
77,3.85,75,540,48,0
77,3.85,84,109,308,0
77,3.85,88,1497,227,0
77,3.85,89,617,141,0
77,3.85,95,859,365,0
77,3.85,96,1397,138,0
77,3.85,99,834,336,0
77,3.85,100,1382,176,0
78,3.9,0,1213,676,0
78,3.9,1,1521,159,0
78,3.9,6,796,419,0
78,3.9,28,1239,49,0
78,3.9,31,1457,123,0
78,3.9,41,1008,458,0
78,3.9,47,903,474,0
78,3.9,60,1328,102,0
78,3.9,63,1485,203,0
78,3.9,64,643,120,0
78,3.9,70,740,289,0
78,3.9,75,541,46,0
78,3.9,84,115,308,0
78,3.9,89,619,143,0
78,3.9,95,854,354,0
78,3.9,96,1392,137,0
78,3.9,100,1378,175,0
79,3.95,0,1219,683,0
79,3.95,1,1528,163,0
79,3.95,6,800,424,0
79,3.95,28,1235,48,0
79,3.95,31,1453,121,0
79,3.95,41,1012,462,0
79,3.95,47,912,488,0
79,3.95,60,1325,101,0
79,3.95,63,1487,223,0
79,3.95,64,645,122,0
79,3.95,70,744,293,0
79,3.95,75,543,51,0
79,3.95,84,121,307,0
79,3.95,89,625,146,0
79,3.95,95,841,343,0
79,3.95,96,1389,135,0
79,3.95,101,867,373,0
79,3.95,102,1479,183,0
80,4.0,0,1225,689,0
80,4.0,1,1525,161,0
80,4.0,6,800,422,0
80,4.0,28,1234,48,0
80,4.0,31,1449,119,0
80,4.0,41,1016,466,0
80,4.0,47,909,485,0
80,4.0,60,1322,99,0
80,4.0,63,1479,199,0
80,4.0,64,646,124,0
80,4.0,70,747,297,0
80,4.0,75,543,52,0
80,4.0,84,127,306,0
80,4.0,89,623,148,0
80,4.0,95,870,377,0
80,4.0,96,1385,133,0
80,4.0,103,1371,170,0
81,4.05,0,1231,695,0
81,4.05,1,1521,159,0
81,4.05,6,788,409,0
81,4.05,28,1231,45,0
81,4.05,31,1446,117,0
81,4.05,41,1020,471,0
81,4.05,47,914,488,0
81,4.05,60,1319,97,0
81,4.05,63,1481,218,0
81,4.05,64,648,126,0
81,4.05,70,750,301,0
81,4.05,75,545,50,0
81,4.05,84,133,306,0
81,4.05,89,626,151,0
81,4.05,95,864,367,0
81,4.05,96,1383,131,0
81,4.05,104,823,448,0
81,4.05,105,1476,180,0
82,4.1,0,1238,702,0
82,4.1,1,1507,153,0
82,4.1,6,809,432,0
82,4.1,28,1228,43,0
82,4.1,31,1443,115,0
82,4.1,41,1024,475,0
82,4.1,47,918,495,0
82,4.1,60,1316,96,0
82,4.1,63,1479,216,0
82,4.1,64,649,127,0
82,4.1,70,753,305,0
82,4.1,75,546,55,0
82,4.1,84,139,305,0
82,4.1,89,628,153,0
82,4.1,95,852,355,0
82,4.1,96,1382,129,0
82,4.1,104,836,474,0
82,4.1,105,1472,177,0
82,4.1,106,878,385,0
83,4.15,0,1244,709,0
83,4.15,1,1503,153,0
83,4.15,6,813,438,0
83,4.15,28,1226,42,0
83,4.15,31,1439,114,0
83,4.15,41,1028,480,0
83,4.15,47,922,499,0
83,4.15,60,1313,95,0
83,4.15,63,1473,214,0
83,4.15,64,651,129,0
83,4.15,70,757,309,0
83,4.15,75,547,53,0
83,4.15,84,145,305,0
83,4.15,89,630,156,0
83,4.15,95,881,386,0
83,4.15,96,1375,127,0
83,4.15,105,1471,174,0
83,4.15,107,922,84,0
84,4.2,0,1251,716,0
84,4.2,1,1510,153,0
84,4.2,6,822,450,0
84,4.2,28,1223,40,0
84,4.2,31,1436,112,0
84,4.2,41,1033,484,0
84,4.2,47,932,512,0
84,4.2,60,1310,93,0
84,4.2,63,1471,213,0
84,4.2,64,653,131,0
84,4.2,70,760,312,0
84,4.2,75,549,55,0
84,4.2,84,151,304,0
84,4.2,89,632,158,0
84,4.2,95,876,380,0
84,4.2,96,1373,125,0
84,4.2,105,1470,173,0
84,4.2,107,926,82,0
85,4.25,0,1258,723,0
85,4.25,1,1507,150,0
85,4.25,6,825,456,0
85,4.25,28,1221,39,0
85,4.25,31,1433,109,0
85,4.25,41,1037,489,0
85,4.25,47,930,510,0
85,4.25,60,1307,91,0
85,4.25,63,1472,209,0
85,4.25,64,655,133,0
85,4.25,70,763,316,0
85,4.25,75,548,57,0
85,4.25,84,156,303,0
85,4.25,89,638,161,0
85,4.25,95,880,384,0
85,4.25,96,1369,124,0
85,4.25,105,1467,172,0
85,4.25,107,931,81,0
85,4.25,108,732,222,0
86,4.3,0,1264,729,0
86,4.3,1,1493,147,0
86,4.3,6,809,435,0
86,4.3,28,1218,38,0
86,4.3,31,1429,108,0
86,4.3,41,1042,493,0
86,4.3,47,940,522,0
86,4.3,60,1304,89,0
86,4.3,63,1467,185,0
86,4.3,64,656,135,0
86,4.3,70,765,320,0
86,4.3,75,550,57,0
86,4.3,84,162,303,0
86,4.3,89,640,162,0
86,4.3,95,885,389,0
86,4.3,96,1366,122,0
86,4.3,107,935,81,0
86,4.3,108,735,225,0
86,4.3,109,1067,757,0
86,4.3,110,844,475,0
87,4.35,0,1271,737,0
87,4.35,1,1500,147,0
87,4.35,6,813,441,0
87,4.35,31,1425,107,0
87,4.35,41,1047,499,0
87,4.35,47,944,528,0
87,4.35,60,1301,88,0
87,4.35,63,1461,168,0
87,4.35,64,659,137,0
87,4.35,70,768,323,0
87,4.35,75,553,63,0
87,4.35,84,168,302,0
87,4.35,89,639,167,0
87,4.35,95,889,394,0
87,4.35,96,1363,120,0
87,4.35,109,1079,777,0
87,4.35,110,844,473,0
87,4.35,111,1111,636,0
87,4.35,112,859,502,0
88,4.4,0,1279,743,0
88,4.4,1,1486,144,0
88,4.4,6,834,464,0
88,4.4,31,1422,104,0
88,4.4,41,1051,504,0
88,4.4,47,949,533,0
88,4.4,60,1298,86,0
88,4.4,63,1446,165,0
88,4.4,64,660,139,0
88,4.4,70,771,327,0
88,4.4,75,552,60,0
88,4.4,84,174,301,0
88,4.4,89,641,169,0
88,4.4,95,893,399,0
88,4.4,96,1359,118,0
88,4.4,109,1079,772,0
88,4.4,113,741,232,0
88,4.4,114,945,79,0
88,4.4,115,1214,35,0
89,4.45,0,1286,750,0
89,4.45,1,1482,142,0
89,4.45,6,822,450,0
89,4.45,31,1419,103,0
89,4.45,41,1056,509,0
89,4.45,47,950,528,0
89,4.45,60,1295,85,0
89,4.45,63,1442,164,0
89,4.45,64,662,141,0
89,4.45,70,775,330,0
89,4.45,75,555,64,0
89,4.45,84,180,301,0
89,4.45,89,643,172,0
89,4.45,95,898,404,0
89,4.45,96,1357,116,0
89,4.45,109,1091,791,0
89,4.45,113,744,235,0
89,4.45,114,949,78,0
89,4.45,115,1212,34,0
89,4.45,116,857,491,0
90,4.5,0,1293,758,0
90,4.5,1,1488,141,0
90,4.5,6,847,482,0
90,4.5,31,1415,102,0
90,4.5,41,1061,514,0
90,4.5,47,954,534,0
90,4.5,60,1292,83,0
90,4.5,63,1439,160,0
90,4.5,64,664,144,0
90,4.5,70,778,334,0
90,4.5,75,557,67,0
90,4.5,84,186,300,0
90,4.5,89,650,175,0
90,4.5,95,902,410,0
90,4.5,96,1354,114,0
90,4.5,109,1092,788,0
90,4.5,113,747,239,0
90,4.5,114,954,76,0
90,4.5,117,986,581,0
91,4.55,0,1300,766,0
91,4.55,1,1475,138,0
91,4.55,6,851,488,0
91,4.55,31,1412,100,0
91,4.55,41,1066,519,0
91,4.55,47,963,550,0
91,4.55,60,1290,82,0
91,4.55,63,1436,157,0
91,4.55,64,666,145,0
91,4.55,70,781,337,0
91,4.55,75,556,65,0
91,4.55,84,205,296,0
91,4.55,89,652,177,0
91,4.55,95,907,414,0
91,4.55,96,1350,112,0
91,4.55,109,1098,796,0
91,4.55,113,750,242,0
92,4.6,0,1308,773,0
92,4.6,1,1472,136,0
92,4.6,6,856,493,0
92,4.6,31,1409,98,0
92,4.6,41,1070,524,0
92,4.6,47,979,564,0
92,4.6,60,1287,80,0
92,4.6,63,1432,153,0
92,4.6,64,668,147,0
92,4.6,70,787,341,0
92,4.6,75,558,66,0
92,4.6,84,211,296,0
92,4.6,89,654,180,0
92,4.6,95,911,419,0
92,4.6,96,1347,110,0
92,4.6,109,1104,804,0
92,4.6,113,753,245,0
92,4.6,118,597,70,0
93,4.65,0,1315,781,0
93,4.65,1,1468,134,0
93,4.65,6,871,507,0
93,4.65,31,1406,96,0
93,4.65,41,1075,530,0
93,4.65,47,966,551,0
93,4.65,60,1284,78,0
93,4.65,63,1428,151,0
93,4.65,64,670,150,0
93,4.65,70,789,344,0
93,4.65,75,560,71,0
93,4.65,84,203,298,0
93,4.65,89,656,183,0
93,4.65,95,915,424,0
93,4.65,96,1345,109,0
93,4.65,109,1110,812,0
93,4.65,113,756,249,0
93,4.65,119,1002,598,0
93,4.65,120,886,536,0
93,4.65,121,839,471,0
94,4.7,0,1322,788,0
94,4.7,1,1465,132,0
94,4.7,6,880,520,0
94,4.7,31,1402,94,0
94,4.7,41,1080,534,0
94,4.7,47,972,556,0
94,4.7,60,1281,77,0
94,4.7,63,1425,149,0
94,4.7,64,672,153,0
94,4.7,70,793,348,0
94,4.7,75,560,70,0
94,4.7,84,209,298,0
94,4.7,89,658,185,0
94,4.7,95,903,411,0
94,4.7,96,1341,107,0
94,4.7,109,1116,821,0
94,4.7,113,760,252,0
94,4.7,121,843,477,0
94,4.7,122,931,444,0
95,4.75,0,1330,797,0
95,4.75,1,1462,130,0
95,4.75,6,870,511,0
95,4.75,31,1399,92,0
95,4.75,41,1085,539,0
95,4.75,47,977,562,0
95,4.75,60,1278,75,0
95,4.75,63,1421,147,0
95,4.75,64,674,155,0
95,4.75,70,792,352,0
95,4.75,75,563,74,0
95,4.75,84,214,297,0
95,4.75,89,661,187,0
95,4.75,95,907,416,0
95,4.75,96,1340,105,0
95,4.75,109,1123,829,0
95,4.75,113,763,257,0
95,4.75,122,935,449,0
96,4.8,0,1337,804,0
96,4.8,1,1468,130,0
96,4.8,6,874,517,0
96,4.8,31,1396,91,0
96,4.8,41,1089,545,0
96,4.8,47,981,570,0
96,4.8,60,1275,74,0
96,4.8,63,1414,151,0
96,4.8,64,677,157,0
96,4.8,70,795,356,0
96,4.8,75,562,73,0
96,4.8,84,211,296,0
96,4.8,89,662,190,0
96,4.8,95,911,420,0
96,4.8,96,1336,103,0
96,4.8,109,1129,836,0
96,4.8,113,766,260,0
96,4.8,122,939,454,0
96,4.8,123,1151,681,0
96,4.8,124,1017,611,0
97,4.85,0,1344,811,0
97,4.85,1,1461,113,0
97,4.85,6,880,523,0
97,4.85,31,1392,89,0
97,4.85,41,1095,549,0
97,4.85,47,991,584,0
97,4.85,60,1273,72,0
97,4.85,63,1410,150,0
97,4.85,64,679,159,0
97,4.85,70,799,360,0
97,4.85,75,564,74,0
97,4.85,84,216,296,0
97,4.85,89,665,193,0
97,4.85,95,915,424,0
97,4.85,96,1333,101,0
97,4.85,109,1142,855,0
97,4.85,113,769,264,0
97,4.85,122,943,455,0
97,4.85,123,1156,686,0
98,4.9,0,1352,819,0
98,4.9,1,1451,125,0
98,4.9,6,885,530,0
98,4.9,31,1389,88,0
98,4.9,41,1100,555,0
98,4.9,47,997,590,0
98,4.9,60,1270,70,0
98,4.9,63,1425,157,0
98,4.9,64,681,162,0
98,4.9,70,802,364,0
98,4.9,75,565,75,0
98,4.9,84,222,294,0
98,4.9,89,667,195,0
98,4.9,95,919,429,0
98,4.9,96,1321,99,0
98,4.9,109,1142,852,0
98,4.9,113,773,268,0
98,4.9,122,947,463,0
98,4.9,123,1160,691,0
99,4.95,0,1359,826,0
99,4.95,1,1458,124,0
99,4.95,6,890,536,0
99,4.95,31,1386,86,0
99,4.95,41,1104,560,0
99,4.95,47,1013,605,0
99,4.95,60,1267,69,0
99,4.95,63,1422,145,0
99,4.95,64,683,164,0
99,4.95,70,809,367,0
99,4.95,75,566,77,0
99,4.95,84,228,294,0
99,4.95,89,669,198,0
99,4.95,95,922,433,0
99,4.95,96,1326,99,0
99,4.95,109,1156,873,0
99,4.95,113,776,271,0
99,4.95,122,951,467,0
99,4.95,125,965,568,0
99,4.95,126,1384,152,0
100,5.0,0,1365,834,0
100,5.0,1,1453,122,0
100,5.0,6,896,543,0
100,5.0,31,1383,84,0
100,5.0,41,1109,564,0
100,5.0,47,1019,611,0
100,5.0,60,1265,68,0
100,5.0,63,1419,144,0
100,5.0,64,686,167,0
100,5.0,70,809,371,0
100,5.0,75,568,78,0
100,5.0,84,234,293,0
100,5.0,89,671,200,0
100,5.0,95,926,437,0
100,5.0,96,1321,110,0
100,5.0,109,1155,868,0
100,5.0,113,780,275,0
100,5.0,122,955,471,0
100,5.0,127,1167,699,0
100,5.0,128,911,357,0
101,5.05,0,1372,841,0
101,5.05,1,1452,120,0
101,5.05,6,900,549,0
101,5.05,31,1379,82,0
101,5.05,41,1113,569,0
101,5.05,47,1012,608,0
101,5.05,60,1262,66,0
101,5.05,63,1415,142,0
101,5.05,64,688,170,0
101,5.05,70,813,376,0
101,5.05,75,570,84,0
101,5.05,84,239,293,0
101,5.05,89,673,203,0
101,5.05,95,930,441,0
101,5.05,96,1318,109,0
101,5.05,109,1161,877,0
101,5.05,113,783,279,0
101,5.05,122,958,472,0
101,5.05,127,1175,708,0
102,5.1,0,1380,848,0
102,5.1,1,1438,118,0
102,5.1,6,905,555,0
102,5.1,31,1376,81,0
102,5.1,41,1118,574,0
102,5.1,47,1019,614,0
102,5.1,60,1259,64,0
102,5.1,63,1412,140,0
102,5.1,64,690,172,0
102,5.1,70,816,380,0
102,5.1,75,570,82,0
102,5.1,84,244,292,0
102,5.1,89,676,205,0
102,5.1,95,933,445,0
102,5.1,96,1315,108,0
102,5.1,109,1175,898,0
102,5.1,113,786,282,0
102,5.1,122,962,480,0
102,5.1,127,1179,713,0
102,5.1,129,998,62,0
103,5.15,0,1387,856,0
103,5.15,1,1444,117,0
103,5.15,6,910,562,0
103,5.15,31,1373,78,0
103,5.15,41,1122,579,0
103,5.15,47,1025,621,0
103,5.15,60,1256,63,0
103,5.15,63,1409,138,0
103,5.15,64,693,175,0
103,5.15,70,820,385,0
103,5.15,75,571,83,0
103,5.15,84,250,292,0
103,5.15,89,678,208,0
103,5.15,95,937,449,0
103,5.15,96,1309,105,0
103,5.15,109,1181,905,0
103,5.15,113,790,286,0
103,5.15,122,966,480,0
103,5.15,127,1186,719,0
103,5.15,129,1002,60,0
103,5.15,130,921,368,0
103,5.15,131,1405,173,0
104,5.2,0,1394,864,0
104,5.2,1,1441,115,0
104,5.2,6,915,568,0
104,5.2,31,1369,77,0
104,5.2,41,1127,584,0
104,5.2,47,1040,638,0
104,5.2,60,1254,61,0
104,5.2,63,1406,136,0
104,5.2,64,695,178,0
104,5.2,70,824,389,0
104,5.2,75,572,85,0
104,5.2,84,256,291,0
104,5.2,89,680,211,0
104,5.2,95,941,453,0
104,5.2,96,1308,104,0
104,5.2,109,1188,914,0
104,5.2,113,793,290,0
104,5.2,122,968,484,0
104,5.2,127,1187,722,0
104,5.2,129,1003,59,0
104,5.2,130,924,371,0
104,5.2,131,1401,172,0
105,5.25,0,1402,872,0
105,5.25,1,1425,99,0
105,5.25,6,920,574,0
105,5.25,31,1366,75,0
105,5.25,41,1132,588,0
105,5.25,47,1048,644,0
105,5.25,60,1251,60,0
105,5.25,63,1388,135,0
105,5.25,64,698,181,0
105,5.25,70,828,394,0
105,5.25,75,576,89,0
105,5.25,84,259,290,0
105,5.25,89,683,214,0
105,5.25,95,944,457,0
105,5.25,96,1302,101,0
105,5.25,109,1195,924,0
105,5.25,113,798,293,0
105,5.25,122,974,488,0
105,5.25,129,1006,58,0
105,5.25,132,616,91,0
106,5.3,0,1409,880,0
106,5.3,1,1434,111,0
106,5.3,6,925,580,0
106,5.3,31,1363,73,0
106,5.3,41,1136,593,0
106,5.3,47,1047,642,0
106,5.3,60,1248,58,0
106,5.3,63,1400,133,0
106,5.3,64,700,183,0
106,5.3,70,832,399,0
106,5.3,75,577,92,0
106,5.3,84,267,290,0
106,5.3,89,685,217,0
106,5.3,95,948,461,0
106,5.3,96,1298,100,0
106,5.3,109,1202,931,0
106,5.3,113,800,297,0
106,5.3,122,977,493,0
106,5.3,129,1009,57,0
106,5.3,133,1072,681,0
106,5.3,134,1000,611,0
106,5.3,135,931,379,0
106,5.3,136,1398,167,0
107,5.35,0,1416,887,0
107,5.35,1,1432,110,0
107,5.35,6,930,586,0
107,5.35,31,1360,71,0
107,5.35,41,1141,598,0
107,5.35,47,1058,658,0
107,5.35,60,1245,57,0
107,5.35,63,1397,133,0
107,5.35,64,703,186,0
107,5.35,70,836,404,0
107,5.35,75,579,92,0
107,5.35,84,270,289,0
107,5.35,89,688,220,0
107,5.35,95,952,465,0
107,5.35,96,1296,98,0
107,5.35,109,1209,941,0
107,5.35,113,804,301,0
107,5.35,122,981,497,0
107,5.35,129,1011,56,0
107,5.35,134,1006,617,0
107,5.35,136,1389,166,0
107,5.35,137,1204,743,0
107,5.35,138,620,94,0
108,5.4,0,1424,896,0
108,5.4,1,1425,94,0
108,5.4,6,935,593,0
108,5.4,31,1357,71,0
108,5.4,41,1146,603,0
108,5.4,47,1064,664,0
108,5.4,60,1243,56,0
108,5.4,63,1378,131,0
108,5.4,64,706,189,0
108,5.4,70,840,408,0
108,5.4,75,578,91,0
108,5.4,84,276,289,0
108,5.4,89,691,223,0
108,5.4,95,955,469,0
108,5.4,96,1296,97,0
108,5.4,109,1216,950,0
108,5.4,113,807,305,0
108,5.4,122,984,502,0
108,5.4,129,1013,55,0
108,5.4,134,1011,623,0
108,5.4,136,1387,164,0
108,5.4,138,621,96,0
108,5.4,139,939,387,0
109,5.45,0,1432,903,0
109,5.45,1,1415,105,0
109,5.45,6,940,600,0
109,5.45,31,1354,69,0
109,5.45,41,1150,608,0
109,5.45,47,1063,663,0
109,5.45,60,1240,54,0
109,5.45,63,1390,133,0
109,5.45,64,708,192,0
109,5.45,70,844,413,0
109,5.45,75,582,96,0
109,5.45,84,282,288,0
109,5.45,89,693,226,0
109,5.45,95,959,474,0
109,5.45,96,1291,96,0
109,5.45,109,1216,945,0
109,5.45,113,811,309,0
109,5.45,122,990,506,0
109,5.45,129,1015,54,0
109,5.45,134,1016,630,0
109,5.45,138,622,98,0
109,5.45,139,943,391,0
109,5.45,140,1089,700,0
109,5.45,141,822,382,0
110,5.5,0,1440,912,0
110,5.5,1,1421,105,0
110,5.5,6,945,606,0
110,5.5,31,1351,68,0
110,5.5,41,1155,613,0
110,5.5,47,1075,678,0
110,5.5,60,1237,53,0
110,5.5,63,1388,131,0
110,5.5,64,711,195,0
110,5.5,70,848,418,0
110,5.5,75,581,94,0
110,5.5,84,287,287,0
110,5.5,89,695,228,0
110,5.5,95,964,478,0
110,5.5,96,1288,94,0
110,5.5,109,1230,968,0
110,5.5,113,815,313,0
110,5.5,122,994,511,0
110,5.5,129,1017,53,0
110,5.5,134,1022,636,0
111,5.55,0,1448,921,0
111,5.55,1,1419,93,0
111,5.55,6,950,613,0
111,5.55,31,1348,65,0
111,5.55,41,1160,618,0
111,5.55,47,1081,685,0
111,5.55,60,1235,51,0
111,5.55,63,1385,124,0
111,5.55,64,714,198,0
111,5.55,70,852,424,0
111,5.55,75,582,96,0
111,5.55,84,296,287,0
111,5.55,89,699,232,0
111,5.55,95,968,483,0
111,5.55,96,1288,92,0
111,5.55,109,1237,976,0
111,5.55,113,818,317,0
111,5.55,122,999,516,0
111,5.55,134,1028,643,0
111,5.55,142,1229,768,0
111,5.55,143,950,399,0
111,5.55,144,830,391,0
111,5.55,145,1379,157,0
111,5.55,146,625,102,0
112,5.6,0,1456,929,0
112,5.6,1,1406,100,0
112,5.6,6,955,619,0
112,5.6,31,1345,64,0
112,5.6,41,1166,624,0
112,5.6,47,1087,692,0
112,5.6,60,1232,49,0
112,5.6,63,1382,119,0
112,5.6,64,716,201,0
112,5.6,70,860,429,0
112,5.6,75,585,101,0
112,5.6,84,297,286,0
112,5.6,89,701,234,0
112,5.6,95,972,487,0
112,5.6,96,1282,90,0
112,5.6,109,1237,972,0
112,5.6,113,821,321,0
112,5.6,122,1003,521,0
112,5.6,134,1038,656,0
112,5.6,143,954,403,0
112,5.6,144,833,395,0
112,5.6,146,627,103,0
113,5.65,0,1465,938,0
113,5.65,1,1400,85,0
113,5.65,6,961,626,0
113,5.65,31,1342,63,0
113,5.65,41,1171,630,0
113,5.65,47,1093,699,0
113,5.65,60,1231,48,0
113,5.65,63,1378,122,0
113,5.65,64,719,204,0
113,5.65,70,864,434,0
113,5.65,75,587,103,0
113,5.65,84,303,286,0
113,5.65,89,704,237,0
113,5.65,95,976,492,0
113,5.65,96,1277,89,0
113,5.65,109,1245,981,0
113,5.65,113,824,324,0
113,5.65,122,1008,526,0
113,5.65,134,1038,656,0
113,5.65,143,958,407,0
113,5.65,146,628,105,0
113,5.65,147,1239,780,0
114,5.7,0,1473,947,0
114,5.7,1,1409,97,0
114,5.7,6,961,623,0
114,5.7,31,1338,62,0
114,5.7,41,1177,636,0
114,5.7,47,1099,706,0
114,5.7,60,1226,47,0
114,5.7,63,1375,117,0
114,5.7,64,722,207,0
114,5.7,70,868,438,0
114,5.7,75,588,104,0
114,5.7,84,313,285,0
114,5.7,89,707,241,0
114,5.7,95,981,497,0
114,5.7,96,1277,93,0
114,5.7,109,1252,991,0
114,5.7,113,828,329,0
114,5.7,122,1011,532,0
114,5.7,134,1044,662,0
114,5.7,143,962,412,0
114,5.7,146,630,107,0
114,5.7,147,1242,785,0
114,5.7,148,997,678,0
115,5.75,0,1482,956,0
115,5.75,1,1406,96,0
115,5.75,6,972,641,0
115,5.75,31,1335,59,0
115,5.75,41,1181,641,0
115,5.75,47,1105,713,0
115,5.75,60,1225,45,0
115,5.75,63,1372,119,0
115,5.75,64,725,210,0
115,5.75,70,872,443,0
115,5.75,75,590,105,0
115,5.75,84,314,285,0
115,5.75,89,709,244,0
115,5.75,95,1005,523,0
115,5.75,96,1274,86,0
115,5.75,109,1268,1016,0
115,5.75,113,831,333,0
115,5.75,134,1050,669,0
115,5.75,143,967,416,0
115,5.75,146,632,108,0
115,5.75,147,1247,791,0
116,5.8,0,1491,965,0
116,5.8,1,1393,94,0
116,5.8,6,978,648,0
